"","Notes","state","State.Code","Year","Year.Code","Single.Year.Ages","Single.Year.Ages.Code","Deaths","Population","Crude.Rate"
"4496","","Rhode Island",44,2017,2017,"< 1 year",0,66,10923,"604.2"
"4497","","South Carolina",45,1999,1999,"< 1 year",0,563,53472,"1052.9"
"4498","","South Carolina",45,1999,1999,"1 year",1,33,51955,"63.5"
"4499","","South Carolina",45,1999,1999,"2 years",2,29,51629,"56.2"
"4500","","South Carolina",45,1999,1999,"3 years",3,21,51660,"40.7"
"4501","","South Carolina",45,1999,1999,"4 years",4,11,53350,"Unreliable"
"4502","","South Carolina",45,1999,1999,"8 years",8,15,59221,"Unreliable"
"4503","","South Carolina",45,1999,1999,"9 years",9,13,60508,"Unreliable"
"4504","","South Carolina",45,1999,1999,"10 years",10,13,59476,"Unreliable"
"4505","","South Carolina",45,2000,2000,"< 1 year",0,488,53947,"904.6"
"4506","","South Carolina",45,2000,2000,"1 year",1,36,52971,"68.0"
"4507","","South Carolina",45,2000,2000,"2 years",2,18,52469,"Unreliable"
"4508","","South Carolina",45,2000,2000,"3 years",3,13,52041,"Unreliable"
"4509","","South Carolina",45,2000,2000,"5 years",5,17,53864,"Unreliable"
"4510","","South Carolina",45,2000,2000,"6 years",6,15,54846,"Unreliable"
"4511","","South Carolina",45,2000,2000,"7 years",7,11,57321,"Unreliable"
"4512","","South Carolina",45,2000,2000,"8 years",8,13,58579,"Unreliable"
"4513","","South Carolina",45,2000,2000,"9 years",9,15,60633,"Unreliable"
"4514","","South Carolina",45,2001,2001,"< 1 year",0,496,55996,"885.8"
"4515","","South Carolina",45,2001,2001,"1 year",1,21,54614,"38.5"
"4516","","South Carolina",45,2001,2001,"2 years",2,20,52726,"37.9"
"4517","","South Carolina",45,2001,2001,"3 years",3,15,52853,"Unreliable"
"4518","","South Carolina",45,2001,2001,"4 years",4,10,52199,"Unreliable"
"4519","","South Carolina",45,2001,2001,"5 years",5,10,53141,"Unreliable"
"4520","","South Carolina",45,2001,2001,"6 years",6,10,54081,"Unreliable"
"4521","","South Carolina",45,2001,2001,"7 years",7,13,54834,"Unreliable"
"4522","","South Carolina",45,2001,2001,"9 years",9,12,58660,"Unreliable"
"4523","","South Carolina",45,2001,2001,"10 years",10,11,60870,"Unreliable"
"4524","","South Carolina",45,2002,2002,"< 1 year",0,507,55098,"920.2"
"4525","","South Carolina",45,2002,2002,"1 year",1,31,56118,"55.2"
"4526","","South Carolina",45,2002,2002,"2 years",2,23,54595,"42.1"
"4527","","South Carolina",45,2002,2002,"3 years",3,14,53278,"Unreliable"
"4528","","South Carolina",45,2002,2002,"7 years",7,15,54514,"Unreliable"
"4529","","South Carolina",45,2002,2002,"8 years",8,10,55036,"Unreliable"
"4530","","South Carolina",45,2002,2002,"9 years",9,12,57557,"Unreliable"
"4531","","South Carolina",45,2003,2003,"< 1 year",0,463,54528,"849.1"
"4532","","South Carolina",45,2003,2003,"1 year",1,24,55102,"43.6"
"4533","","South Carolina",45,2003,2003,"2 years",2,16,56069,"Unreliable"
"4534","","South Carolina",45,2003,2003,"3 years",3,21,55239,"38.0"
"4535","","South Carolina",45,2003,2003,"4 years",4,15,53337,"Unreliable"
"4536","","South Carolina",45,2003,2003,"6 years",6,11,52721,"Unreliable"
"4537","","South Carolina",45,2003,2003,"9 years",9,14,55660,"Unreliable"
"4538","","South Carolina",45,2003,2003,"10 years",10,14,59053,"Unreliable"
"4539","","South Carolina",45,2004,2004,"< 1 year",0,525,55612,"944.0"
"4540","","South Carolina",45,2004,2004,"1 year",1,28,54563,"51.3"
"4541","","South Carolina",45,2004,2004,"2 years",2,21,54980,"38.2"
